GEN_100705	people income tax rate
GEN_100706	marine science education demand
GEN_100707	street parking lot common
GEN_100708	animals killed in usa
GEN_100709	free-text statistics us
GEN_100710	rains in california
GEN_100711	united states limestone barrens cliffs
GEN_100712	us birds are a major problem in the united states
GEN_100713	raw aerial photos us
GEN_100714	number of us citizens in private hospitals
GEN_100715	sen. roberts mccarthy
GEN_100716	number of us cattle farmers
GEN_100717	free range animals vs. livestock
GEN_100718	road construction and maintenance
GEN_100719	united states tourism industry share
GEN_100720	salmon population by state
GEN_100721	department of agriculture
GEN_100722	employees are urged to work longer hours
GEN_100723	lake trout population 2 million
GEN_100724	nutrient content by state
GEN_100725	average sales volume
GEN_100726	military population united states
GEN_100727	average number of schools
GEN_100728	americans live in luxury homes
GEN_100729	average electricity consumption
GEN_100730	us furry friends
GEN_100731	month precipitation average
GEN_100732	statistics population health
GEN_100733	brown bears in afghanistan
GEN_100734	summer backpacking activities us
GEN_100735	united states lakes and rivers wetlands number
GEN_100736	government departments vs private companies
GEN_100737	lake level by state
GEN_100738	fishery industry statistics
GEN_100739	weather forecasts and trends
GEN_100740	the united states population
GEN_100741	PERSONALITY PERCENTAGE
GEN_100742	state decommissioning rate
GEN_100743	food production capacity
GEN_100744	us population 15 million
GEN_100745	number of businesses us
GEN_100746	cause of death
GEN_100747	cross-country skiing trails us
GEN_100748	elderly people living in us
GEN_100749	chronic pain syndrome
GEN_100750	united states deep sea fishing industry share
GEN_100751	average hospital discharge rate
GEN_100752	forest industry
GEN_100753	city of philadelphia polling locations
GEN_100754	military personnel shortages
GEN_100755	elementary school students united states
GEN_100756	burns average time
GEN_100757	us national average income
GEN_100758	u.s. military air force base locations
GEN_100759	membership statistics and growth
GEN_100760	number of doctors us
GEN_100761	average cloud cover by state
GEN_100762	us census 2010
GEN_100763	transportation investment opportunities us
GEN_100764	us rivers swamps wetlands number
GEN_100765	county areas
GEN_100766	history of the island nation
GEN_100767	lake number residents
GEN_100768	road length by state
GEN_100769	us cows
GEN_100770	city parking lots capacity
GEN_100771	percentage americans in the us
GEN_100772	number of us furriers
GEN_100773	sandhill cranes moving from us
GEN_100774	basketball courts us
GEN_100775	people use car to drive
GEN_100776	us cold water supply by country
GEN_100777	volume of air traffic by state
GEN_100778	number of refugees in the us
GEN_100779	people share homes
GEN_100780	workforce statistics state
GEN_100781	metals and nitrates
GEN_100782	percentage of us tourists
GEN_100783	jasper county population
GEN_100784	people use cell phones
GEN_100785	percentage increase in us gdp
GEN_100786	percentage of americans in active duty
GEN_100787	streetlight locations within the City of Los Angeles
GEN_100788	for-hire boat expenses
GEN_100789	percentage of americans in homes
GEN_100790	guideline for a business
GEN_100791	us floods in 2008
GEN_100792	air traffic control system
GEN_100793	commercial harvesting industry us
GEN_100794	average grasses us
GEN_100795	public education system
GEN_100796	average precipitation wti
GEN_100797	people live in luxury homes us
GEN_100798	water quality improvement projects us
GEN_100799	statistics average household income
GEN_100800	us tourism industry share
GEN_100801	us air quality by state
GEN_100802	hurricane irene force poster size is 36"x27"
GEN_100803	commercial and noncommercial boats
GEN_100804	minks, muskrats, foxes, coyotes, and otters
GEN_100805	average temperature in uk
GEN_100806	east and west units of the usa
GEN_100807	united states wildcats killed
GEN_100808	us woods stock
GEN_100809	number parks us
GEN_100810	us evaporation rate
GEN_100811	university students increase number of jobs
GEN_100812	hotels popular choice us
GEN_100813	percentage americans in vernal pool
GEN_100814	cost of fuel consumption
GEN_100815	volunteers are rewarded with a higher education diploma
GEN_100816	income tax rate
GEN_100817	airlines us
GEN_100818	consumption by country
GEN_100819	us military surpluses
GEN_100820	river currents
GEN_100821	agricultural production state
GEN_100822	city government courthouses
GEN_100823	state hunting laws
GEN_100824	united states tourism industry
GEN_100825	FERC projects in the us
GEN_100826	wetlands burning rate
GEN_100827	number of people driving by state
GEN_100828	mercury uptake us
GEN_100829	press release for ISS mission 2004
GEN_100830	common wetland areas us
GEN_100831	united states seas average daily precipitation
GEN_100832	american population growth
GEN_100833	average number of wolves in the usa
GEN_100834	us county population
GEN_100835	voters absentee voting
GEN_100836	city government contracts by state
GEN_100837	lake unoccupied by u.s
GEN_100838	alligators us
GEN_100839	us bison population
GEN_100840	country income tax rate
GEN_100841	number of people working in cruise lines
GEN_100842	people living in a coma
GEN_100843	cost of gas production us
GEN_100844	individual expenditures per year
GEN_100845	us sediments by state
GEN_100846	percentage americans working in forestry
GEN_100847	fish consumption statistics
GEN_100848	percentage japanese citizens united states
GEN_100849	number of people working in a computer science university
GEN_100850	average distance traveled by us citizen
GEN_100851	most common car problem
GEN_100852	percentage americans in affluent areas
GEN_100853	new york harbors open daily
GEN_100854	office workers united states
GEN_100855	us cold water supply by state
GEN_100856	marshland national park area
GEN_100857	us soils and water levels
GEN_100858	cold weather us
GEN_100859	commercial transportation companies permitted to operate at the airport
GEN_100860	floods in usa
GEN_100861	oil industry by state
GEN_100862	city budgets 2003
GEN_100863	car accident victims us
GEN_100864	united states weather patterns
GEN_100865	oceans surface area
GEN_100866	agriculture industry growth
GEN_100867	public hearing transcripts
GEN_100868	candidates are not eligible to vote
GEN_100869	us oceans average depths
GEN_100870	average price of drugs
GEN_100871	leadville fishery district southeastern us
GEN_100872	wheat production by state
GEN_100873	clubshell population us
GEN_100874	people work in hotels and restaurants
GEN_100875	rookeries us
GEN_100876	us wild animals statistics
GEN_100877	average cost of living in the us
GEN_100878	fifty tropical cyclones recorded in u.s
GEN_100879	business owners united states
GEN_100880	education sector poorer countries
GEN_100881	primitive camping and fishing
GEN_100882	average gas price
GEN_100883	people use boats more often
GEN_100884	us oil industry
GEN_100885	us agricultural industry growth
GEN_100886	lake area aridity
GEN_100887	united states food deserts
GEN_100888	the island arm cabins maintenance schedules
GEN_100889	truck drivers united states
GEN_100890	mallards, swans and otters
GEN_100891	statistics of asian countries
GEN_100892	number hurricanes in us
GEN_100893	percentage japanese people in asian countries
GEN_100894	solar power demand by us state
GEN_100895	united states and china harvests walruses
GEN_100896	newspaper article about the bats in britain
GEN_100897	common eider population
GEN_100898	streams and rivers in us
GEN_100899	marine science and technology industries
GEN_100900	net kills by us state
GEN_100901	statistics and economic growth
GEN_100902	usa region wells average
GEN_100903	us ice cream consumption
GEN_100904	percentage of americans in grazing plant
GEN_100905	many hotels us
GEN_100906	average sinuosity
GEN_100907	average carbon dioxide emission us
GEN_100908	average number of people in a house
GEN_100909	fishes us
GEN_100910	number sunflowers us
GEN_100911	eggs and milk consumption by us state
GEN_100912	city offices open 24 hours a day
GEN_100913	pollution levels united states
GEN_100914	public utilities demand us
GEN_100915	number of motorcycles us
GEN_100916	number of americans driving a car
GEN_100917	mingo population 5,000
GEN_100918	city permit data - 2012
GEN_100919	how many people use google search?
GEN_100920	rice croplands us
GEN_100921	us inland waters wetlands
GEN_100922	number of people working in the government
GEN_100923	us fish industry share
GEN_100924	people live in poverty us
GEN_100925	how many people live in poverty
GEN_100926	end-use electric technologies
GEN_100927	billingsport area population 2000
GEN_100928	number of people working in crowdsourcing
GEN_100929	rot in the united states
GEN_100930	township location and population
GEN_100931	low-income households us
GEN_100932	population of americans
GEN_100933	us land area population
GEN_100934	meeting minutes average americans
GEN_100935	christmas tree numbers us
GEN_100936	historical average temperature
GEN_100937	drug trafficking crimes
GEN_100938	whooping cranes us
GEN_100939	ctaw population 2.2 million
GEN_100940	lake sediments averaging
GEN_100941	marshland area us
GEN_100942	buffaloes and elk numbers
GEN_100943	shelters us
GEN_100944	city zoning district boundaries
GEN_100945	united states wild animals growing
GEN_100946	no significant impact
GEN_100947	grasses and trees
GEN_100948	number of people in the state
GEN_100949	us air traffic by state
GEN_100950	library budgets
GEN_100951	public land use statistics
GEN_100952	number of us wildlife reserves
GEN_100953	cold bay area ice cream production
GEN_100954	lower reaches of the united states
GEN_100955	common reed
GEN_100956	number airlines us
GEN_100957	2010 census numbers
GEN_100958	common cold
GEN_100959	tourism industry share
GEN_100960	common and thick-billed fulmars
GEN_100961	average salary in a year
GEN_100962	united states population 2000
GEN_100963	list of hospitals in the us
GEN_100964	total number of us citizens
GEN_100965	financial year of united states
GEN_100966	average number of people working in airlines
GEN_100967	food and water use by us state
GEN_100968	average precipitation 2003
GEN_100969	average rains in us
GEN_100970	united states rivers flooding rate
GEN_100971	service request number
GEN_100972	metal concentrations in the united states
GEN_100973	us eagle population
GEN_100974	inventory management programs
GEN_100975	cold water river deltas
GEN_100976	food waste management industry state
GEN_100977	natural disasters, coups and other violent events a common cause
GEN_100978	united states deep sea diving industry share
GEN_100979	average number of solar panels us
GEN_100980	us nitrogen use
GEN_100981	us marines population
GEN_100982	united states rivers flooding by 2015
GEN_100983	city and state
GEN_100984	number of ships in hawaii
GEN_100985	number of us fishers
GEN_100986	customers trust us
GEN_100987	weather in us
GEN_100988	average cloud size
GEN_100989	population density and productivity
GEN_100990	merchant ships us
GEN_100991	american kestrels population
GEN_100992	the number of people with diabetes
GEN_100993	hospital population united states
GEN_100994	shipwrecks in usa
GEN_100995	average catch by state
GEN_100996	number sheep us
GEN_100997	salt marsh habitats
GEN_100998	primary crop production by state
GEN_100999	city streets crowded by cars
GEN_101000	smoke emission statistics
GEN_101001	animals killed in us
GEN_101002	employees abused by gangs
GEN_101003	average annual grasses cover us
GEN_101004	percentage of women in afghanistan
GEN_101005	percentage of us living in poverty
GEN_101006	average slopes
GEN_101007	city offices accross the united states
GEN_101008	us state population 3 million
GEN_101009	percentage of americans in work
GEN_101010	us coastlines state
GEN_101011	electric vehicle demand by us state
GEN_101012	number of people working in a company
GEN_101013	average age of people in a hospital
GEN_101014	construction industry jobs state
GEN_101015	active duty military population
GEN_101016	fire departments by state
GEN_101017	foreign direct investment us
GEN_101018	number of refugees us
GEN_101019	nests buried in a lake
GEN_101020	the united states rivers plains national park
GEN_101021	taxonomy common name
GEN_101022	school attendance rate
GEN_101023	fishes eat fish
GEN_101024	us state average number of workers
GEN_101025	common household items
GEN_101026	single sign-on applications
GEN_101027	average hospital stay
GEN_101028	state nesting rate
GEN_101029	age group of children
GEN_101030	us cold war population
GEN_101031	common carnivore
GEN_101032	fishes by species
GEN_101033	americans in geriatrics
GEN_101034	commonwealth area bare ground
GEN_101035	united states population 33rd
GEN_101036	population density and diversity
GEN_101037	children under 18
GEN_101038	human services state
GEN_101039	united states trapping industry
GEN_101040	usc climate change population
GEN_101041	number of butterflies us
GEN_101042	average price of milk
GEN_101043	consumer satisfaction rating us
GEN_101044	metals cadmium and lead
GEN_101045	thirty-two species of birds recorded in usa
GEN_101046	nature reserves us
GEN_101047	number of people
GEN_101048	marshland area population
GEN_101049	outpatient hospital admissions rate
GEN_101050	coal mining industry growth
GEN_101051	us hikers
GEN_101052	statistics fatigue us
GEN_101053	united states deep sea fishing community
GEN_101054	lake population united states
GEN_101055	faults in china
GEN_101056	partial pressure of carbon dioxide (CO2)
GEN_101057	usage statistics for april
GEN_101058	snow in the usa per year
GEN_101059	calls by state
GEN_101060	number of cars sold us
GEN_101061	number of people in a fishing boat
GEN_101062	heavy metals and organic compounds
GEN_101063	state of the art science university research institute
GEN_101064	red backed salamanders
GEN_101065	AUSTRALIA CENTRAL
GEN_101066	us lower house prices
GEN_101067	monthly income by state
GEN_101068	agriculture industry share
GEN_101069	scientific research is not allowed in the us
GEN_101070	cost of electricity production
GEN_101071	number of us citizens by state
GEN_101072	number of homes sold
GEN_101073	field diary of a u.s. citizen
GEN_101074	electrical and mechanical equipment industry us
GEN_101075	townships in the usa
GEN_101076	us springs demand for food
GEN_101077	average height by state
GEN_101078	lake area population 15 million
GEN_101079	police force us
GEN_101080	visitors spending by state
GEN_101081	us precipitation by year
GEN_101082	city center and busiest streets
GEN_101083	number of refugees in us
GEN_101084	managers and biologists
GEN_101085	us coral reefs are a major regional problem
GEN_101086	people speak a foreign language
GEN_101087	us population 265,000
GEN_101088	us corn production by state
GEN_101089	water supply in the us
GEN_101090	animals protected by us state
GEN_101091	population density county
GEN_101092	air quality us
GEN_101093	common cause diseases
GEN_101094	coarse grains storage area us
GEN_101095	common moorhens us
GEN_101096	quantity of fish in us
GEN_101097	us water resources
GEN_101098	percentage americans visiting us
GEN_101099	turkeys eat a variety of foods
GEN_101100	mining industry share us
GEN_101101	utilization rate health care us
GEN_101102	us birthplace percentage
GEN_101103	us mineral resources
GEN_101104	water quality average
GEN_101105	united states wildcats
GEN_101106	average groundwater level
GEN_101107	legal boundaries of mingo state
GEN_101108	food stamps and other government programs
GEN_101109	us fisheries industry growth
GEN_101110	percentage of us marines by state
GEN_101111	weather in america
GEN_101112	percentage of women in asian countries
GEN_101113	state population is 250,000
GEN_101114	average daily oxygen consumption
GEN_101115	commercial fishing permitted in april
GEN_101116	us coastal region population
GEN_101117	us vegetable industry share
GEN_101118	state minimum qualifications
GEN_101119	volunteers working in the refuge
GEN_101120	average number of americans in affluent areas
GEN_101121	weather events every year
GEN_101122	corruption statistics by state
GEN_101123	number of veterans in military service
GEN_101124	average albedo per second
GEN_101125	a new generation of american shorebirds
GEN_101126	close proximity to major highways
GEN_101127	number of americans employed
GEN_101128	wetland classifications
GEN_101129	phylogenetic diversity of americans
GEN_101130	logistics cost per second
GEN_101131	us wildland population
GEN_101132	the united states rivers and lakes
GEN_101133	trapping is a form of animal husbandry
GEN_101134	fishes in awe
GEN_101135	list of launch vehicles used by us
GEN_101136	percentage of veterans in the military
GEN_101137	golf course popularity
GEN_101138	crabs eat apples
GEN_101139	maintenance and repair items
GEN_101140	rice lake fires per year
GEN_101141	total number teachers us
GEN_101142	floods natural gas
GEN_101143	2016 Census data
GEN_101144	mortgage interest rate by state
GEN_101145	us mosquitoes are a problem. us
GEN_101146	percentage of people in a house
GEN_101147	volunteer summers
GEN_101148	month droughts average
GEN_101149	number of us muskrats
GEN_101150	inventory levels by state
GEN_101151	application outcomes retirement savings employees
GEN_101152	grain industry us
GEN_101153	shipping industry share
GEN_101154	common reference number
GEN_101155	state insurance premiums
GEN_101156	no parking zones
GEN_101157	average hospital admissions rate
GEN_101158	us coastlines by state
GEN_101159	number of homes per month
GEN_101160	cruise ships traffic congestion
GEN_101161	each month us taxpayers commit to a program
GEN_101162	use of water by state
GEN_101163	cereals us
GEN_101164	cnn usa census data
GEN_101165	low-income people in western america
GEN_101166	tin, zinc, and chromium content
GEN_101167	newspaper article by john mccartney
GEN_101168	water supply by state
GEN_101169	people who work in the military
GEN_101170	congressional staffing industry
GEN_101171	state public schools
GEN_101172	crime rate by state
GEN_101173	right of way permits us
GEN_101174	construction and maintenance projects
GEN_101175	settlement rate by state
GEN_101176	fishes in ponds
GEN_101177	foot traffic by state
GEN_101178	common hospitalizations
GEN_101179	us humidity levels
GEN_101180	us ozone level
GEN_101181	us household income by state
GEN_101182	hunting recreational uses us
GEN_101183	white house staffing ratio
GEN_101184	land area in the us
GEN_101185	elementary and secondary school students united states
GEN_101186	wheat stubble and litter
GEN_101187	united states fisheries industry share
GEN_101188	how many people use google translate?
GEN_101189	common cold us
GEN_101190	us social security number
GEN_101191	mobile population by state
GEN_101192	city halls in san francisco
GEN_101193	migration statistics by state
GEN_101194	lake wetlands diversity us
GEN_101195	railroads by state
GEN_101196	milk production by us state
GEN_101197	wood industry statistics
GEN_101198	sport tourism industry
GEN_101199	school year 1946
GEN_101200	us per capita
GEN_101201	BP America cltr
GEN_101202	average daily fishing trip
GEN_101203	average price of gasoline
GEN_101204	fleet size by state
GEN_101205	may-july period
GEN_101206	chemical workers us
GEN_101207	ducks and geese population
GEN_101208	average age of a buck
GEN_101209	questions and answers
GEN_101210	number of americans in retirement
GEN_101211	houses in new york city that housed the world's top musicians
GEN_101212	tourists number
GEN_101213	average price of real estate
GEN_101214	farmers market share
GEN_101215	public utilities budgets
GEN_101216	fishes by state
GEN_101217	whitetails are the most common species
GEN_101218	apple, peach, and pear
GEN_101219	high levels of narcotics in us
GEN_101220	petrochemicals exports
GEN_101221	asian population growth
GEN_101222	historic buildings built in the us
GEN_101223	number of us fish
GEN_101224	us grassland population
GEN_101225	summarization of financial transactions
GEN_101226	irrigation industry population
GEN_101227	people living in u.s
GEN_101228	bank statistics number
GEN_101229	average daily consumption by us citizen
GEN_101230	average UV intensity
GEN_101231	mines operating cost
GEN_101232	number of schools per year
GEN_101233	police department statistics by state
GEN_101234	factsheet summary
GEN_101235	military personnel united states
GEN_101236	housing stock market share
GEN_101237	number of people working in the pea island area
GEN_101238	burning fuels us
GEN_101239	how many people use a computer
GEN_101240	average soybean yield
GEN_101241	Agricultural research and development state
GEN_101242	human population united states
GEN_101243	average ice thickness
GEN_101244	city hall buildings erected in u.s
GEN_101245	public use of wetlands us
GEN_101246	us national parks and reserves
GEN_101247	rice fields us
GEN_101248	memorandums and letters us
GEN_101249	american wetlands number
GEN_101250	cows killed in us
GEN_101251	waterbirds us
GEN_101252	us gdp growth
GEN_101253	us population
GEN_101254	caribou, brown bear, walrus, and otters
GEN_101255	university enrollment rate
GEN_101256	us state of the art medical equipment
GEN_101257	department of recreation
GEN_101258	water quality by state
GEN_101259	marine industry share
GEN_101260	us geological state population
GEN_101261	small asphalt repairs us
GEN_101262	us population 5000
GEN_101263	us fish stocks
GEN_101264	arts foundations philanthropy
GEN_101265	number of people working in the food industry
GEN_101266	university research budget decline
GEN_101267	funding for the st. john's university research institute
GEN_101268	cost of irrigation system
GEN_101269	total number americans in office
GEN_101270	number of people working in the city
GEN_101271	the u.s. economy by state
GEN_101272	average elevation mountains us
GEN_101273	moose population in us
GEN_101274	fish catches by state
GEN_101275	users share information with others
GEN_101276	house prices by state
GEN_101277	shipping industry by state
GEN_101278	us river basins
GEN_101279	current state of the us
GEN_101280	fishes grazing area us
GEN_101281	state temperatures average
GEN_101282	number americans living in poverty
GEN_101283	water quality us
GEN_101284	amount of rice us
GEN_101285	women's swimming pool population
GEN_101286	common spicebush
GEN_101287	trapping animals by state
GEN_101288	tree species us
GEN_101289	business partnerships us
GEN_101290	average weight by state
GEN_101291	bald eagle nests in the us
GEN_101292	statistics us vs. europe
GEN_101293	bulls and cows
GEN_101294	average pressure in april
GEN_101295	poor weather in utah
GEN_101296	hospitals by state
GEN_101297	leadville population 2,000
GEN_101298	common and thick-billed pigeons
GEN_101299	fire department response times
GEN_101300	us visitor numbers
GEN_101301	marines use a compass to get around the world
GEN_101302	percentage females us
GEN_101303	most common forest
GEN_101304	muskrats and raccoons
GEN_101305	us hunting population
GEN_101306	number of households
GEN_101307	us bald eagle population
GEN_101308	bikeshare us
GEN_101309	storms average rainfall
GEN_101310	monthly weather forecasts
GEN_101311	united states fall weather
GEN_101312	people can't walk or talk in a wheelchair
GEN_101313	us dryland area
GEN_101314	us coastlines open spaces
GEN_101315	summaries of u.s. waterways' use
GEN_101316	us hares population
GEN_101317	common eiders us
GEN_101318	us sewage use by state
GEN_101319	number of people in us
GEN_101320	united states election results
GEN_101321	city bikeways us
GEN_101322	average length of stay
GEN_101323	management of a mule urchin
GEN_101324	school year average number students
GEN_101325	animals protected by united states us
GEN_101326	AGE PER MONTH
GEN_101327	us butterfly population
GEN_101328	lead consumption by us citizen
GEN_101329	heavy metals and toxins
GEN_101330	us rat population
GEN_101331	number of states with a legislature
GEN_101332	nutria, raccoon, fox, opossum, and foxes
GEN_101333	american alligators
GEN_101334	cold water rafting season
GEN_101335	average hospital admission rate
GEN_101336	parking lot size by state
GEN_101337	christmas trees by state
GEN_101338	estonia harbor area
GEN_101339	us lakes and rivers
GEN_101340	most common carnivorous foods us
GEN_101341	dry season
GEN_101342	us fbi statistics
GEN_101343	foreign investment total
GEN_101344	use of a car in europe
GEN_101345	annual revenue
GEN_101346	payors by state
GEN_101347	property tax rate by state
GEN_101348	more than 200,000 people working in u.s
GEN_101349	state infectious diseases rate
GEN_101350	list of refuges us
GEN_101351	us rivers flooding yea
GEN_101352	us electricity demand
GEN_101353	us forest industry
GEN_101354	university students number of jobs
GEN_101355	united states hunting season
GEN_101356	number of cars sold per year
GEN_101357	sandhill cranes average number in us
GEN_101358	us army personnel
GEN_101359	us rivers lakes ponds wetlands number
GEN_101360	cause of death accident
GEN_101361	percentage trees us
GEN_101362	list of endangered species us
GEN_101363	fires in us state
GEN_101364	average daytime temperature
GEN_101365	multifamily payments total
GEN_101366	us military personnel
GEN_101367	us mourning population
GEN_101368	cities population 2 million
GEN_101369	adak tourism industry by state
GEN_101370	horseback riding statistics
GEN_101371	public access to zoos
GEN_101372	last trip to the us
GEN_101373	the proposed islands national wildlife refuge
GEN_101374	liquefaction and landslide statistics
GEN_101375	waterfowl population ages 1 to 3
GEN_101376	us state population compared to other states
GEN_101377	us federation
GEN_101378	us population share
GEN_101379	common house price
GEN_101380	long-billed dowitcher population united states
GEN_101381	statistics of population us
GEN_101382	cross country trails development
GEN_101383	waste management industry
GEN_101384	call center location
GEN_101385	common crocodiles us
GEN_101386	water quality improvement projects
GEN_101387	united states airports population
GEN_101388	grain prices us
GEN_101389	us camera industry by year
GEN_101390	lake waters average daily temperature
GEN_101391	average expenditure by state
GEN_101392	trapping industry us
GEN_101393	us wetlands are a major irrigated area
GEN_101394	corn production industry us
GEN_101395	cold springs state park system
GEN_101396	united states rivers swamps
GEN_101397	largemouth bass population united states
GEN_101398	salacar industry
GEN_101399	united states farmland population
GEN_101400	veterans deaths per second
GEN_101401	us aquifers demand
GEN_101402	us wildlife abundance
GEN_101403	city councils and municipalities
GEN_101404	us state oceans
GEN_101405	number of employees by state
GEN_101406	fishes in the usa
GEN_101407	city streets busy times
GEN_101408	us public lands
GEN_101409	mortgage loan default rate
GEN_101410	state wildlife resources number
GEN_101411	cattails eat grass
GEN_101412	recent crop statistics
GEN_101413	canals and rivers in the us
GEN_101414	people living in poverty areas
GEN_101415	department of defense
GEN_101416	dams floods natural resources
GEN_101417	us mobile phone penetration rate
GEN_101418	us prognostic experts share their views on the future
GEN_101419	us marshland population
GEN_101420	humanities councils united states
GEN_101421	fishes vs. species
GEN_101422	number of cars stolen in us
GEN_101423	average dry weight
GEN_101424	hurricanes in usa
GEN_101425	collisions by train
GEN_101426	vines are a common food storing method
GEN_101427	people living in poverty
GEN_101428	average number of americans in college
GEN_101429	military personnel statistics us
GEN_101430	political boundaries of the united states
GEN_101431	floods natural resources area
GEN_101432	forest industry us
GEN_101433	oil industry us
GEN_101434	food security state us
GEN_101435	police station population
GEN_101436	airlines flight times per year
GEN_101437	fires in april
GEN_101438	average number of americans in the armed forces
GEN_101439	us economy is in decline
GEN_101440	population density cities us
GEN_101441	utility industry growth
GEN_101442	state refuges & flora
GEN_101443	submerged ice cream market
GEN_101444	carp population by state
GEN_101445	united states droughts in the past year
GEN_101446	city planning codes
GEN_101447	change in gdp by us state
GEN_101448	us water level by state
GEN_101449	woods ice cream price
GEN_101450	average number of people working in agriculture
GEN_101451	unincorporated state
GEN_101452	simenof national park
GEN_101453	fisheries management statistics us
GEN_101454	us precipitation rate
GEN_101455	wheatgrass population in us
GEN_101456	list of footnotes
GEN_101457	average food value
GEN_101458	people stopped for questioning and complainants
GEN_101459	average number of us citizens
GEN_101460	recent insurance premiums
GEN_101461	average number of people working in a given industry
GEN_101462	management of public land
GEN_101463	average cruise price
GEN_101464	fishes eat a variety of foods
GEN_101465	animals killed by foxes
GEN_101466	electrical and mechanical codes
GEN_101467	number of students in high schools
GEN_101468	transit use by us population
GEN_101469	average age of people working in the financial services industry
GEN_101470	hunting season in seneca county
GEN_101471	many people web site ad revenue
GEN_101472	number of people working in a u.s. office
GEN_101473	us waterways population
GEN_101474	average monthly rainfall
GEN_101475	theodore r. stevens national park complex us
GEN_101476	us coastlines region
GEN_101477	us office space demand
GEN_101478	children's books sold in us
GEN_101479	average calorie intake us
GEN_101480	business owners share information with others
GEN_101481	fish species diversity
GEN_101482	cloud cover by us state
GEN_101483	public hearings scheduled for 2018
GEN_101484	cannibals in the us
GEN_101485	number of people in poverty
GEN_101486	hunting season average
GEN_101487	average number of people working in a restaurant
GEN_101488	us malformed frogs
GEN_101489	average number of americans
GEN_101490	number of hospice beds us
GEN_101491	division of real estate
GEN_101492	number of people working in the entertainment industry
GEN_101493	recent growth rate
GEN_101494	united states population 12,000
GEN_101495	us sediments concentrations
GEN_101496	small mammals population
GEN_101497	average retirement savings amount
GEN_101498	rainfall average us
GEN_101499	corals in the usa
GEN_101500	mortgage rate us
GEN_101501	net income from operating expenses
GEN_101502	food insecurity us
GEN_101503	sea level rises
GEN_101504	sports tourism industry share
GEN_101505	pondberry population united states
GEN_101506	percentage americans in factories
GEN_101507	average withdrawals by state
GEN_101508	cropland management district united states
GEN_101509	shipwrecks us
GEN_101510	manua city center area
GEN_101511	average number of lawyers
GEN_101512	traps used in saturday and sunday markets
GEN_101513	oil prices volatile
GEN_101514	us equine population
GEN_101515	american polar bears
GEN_101516	city average building energy consumption
GEN_101517	yearly average cost of living
GEN_101518	rivers flood plains us
GEN_101519	percentage of americans in private sector
GEN_101520	total number university research assistants
GEN_101521	many people in the us hospital system
GEN_101522	people living in a house
GEN_101523	schools in texas
GEN_101524	mishaum peninsula area inland waters
GEN_101525	us line islands
GEN_101526	number of us animals
GEN_101527	percentage of women in factories
GEN_101528	people with disabilities ride in vehicles
GEN_101529	usa population
GEN_101530	average daily energy consumption
GEN_101531	average daily consumption
GEN_101532	percentage of americans in public schools
GEN_101533	current supervisory district united states
GEN_101534	use of the web browser
GEN_101535	lake population 2 million
GEN_101536	lake unoccupied by cars
GEN_101537	united states seas and oceans average
GEN_101538	cadmium and fluoride concentrations
GEN_101539	americans living in adak islands
GEN_101540	number of people working in a university
GEN_101541	number of libraries in the united states
GEN_101542	united states forests average annual growth
GEN_101543	us embassy in london
GEN_101544	precipitation by state
GEN_101545	state wildlife management system
GEN_101546	city parks open space
GEN_101547	rivers and lakes in america
GEN_101548	us marsh population
GEN_101549	us air traffic accidents every year
GEN_101550	lake migratory population
GEN_101551	bill in 84th congress
GEN_101552	annual water quality estimate
GEN_101553	us cratonic age group
GEN_101554	us grasses state
GEN_101555	school bus service us
GEN_101556	food production capacity united states
GEN_101557	cattle number
GEN_101558	us natural resources
GEN_101559	us mountaineers
GEN_101560	ponds in usa
GEN_101561	city councils and parking agencies
GEN_101562	public information campaign
GEN_101563	timeline of missions us
GEN_101564	us population 2000
GEN_101565	population density rural areas
GEN_101566	number of people working in fishing
GEN_101567	concrete foundations and other structures
GEN_101568	milk production industry us
GEN_101569	us hog population
GEN_101570	number of americans in military
GEN_101571	number of people employed
GEN_101572	birds eat human food
GEN_101573	us shorebird population
GEN_101574	turkeys eat fish
GEN_101575	us rivers flooding rate
GEN_101576	us rainfall average
GEN_101577	percentage americans working in construction industry
GEN_101578	fisheries management practices
GEN_101579	number of ships in us
GEN_101580	annual population growth
GEN_101581	monthly average number of americans in the us
GEN_101582	number of homes in a city
GEN_101583	marathon pipelines us
GEN_101584	statistics and economic development
GEN_101585	birds eat human flesh
GEN_101586	us petroleum industry share
GEN_101587	number of airlines in us
GEN_101588	construction workers us
GEN_101589	oil prices by state
GEN_101590	average reflectance factor
GEN_101591	list of butterflies in us
GEN_101592	americans living in a house
GEN_101593	muskrat population united states
GEN_101594	average interest rate
GEN_101595	cruise ship shipwrecks us
GEN_101596	public schools us
GEN_101597	metal concentrations
GEN_101598	% of americans in college
GEN_101599	city population 20,000
GEN_101600	precipitation average by state
GEN_101601	monthly average number of people in the us
GEN_101602	average nesting rate us
GEN_101603	fishes eat frogs
GEN_101604	fisheries state us
GEN_101605	volunteers' rights in the us
GEN_101606	political party size by state
GEN_101607	state income tax rate county average
GEN_101608	bulls eat vegetables
GEN_101609	unsupervised classification seafloors
GEN_101610	road construction waste
GEN_101611	city streets numbered by county
GEN_101612	united states winters and summers
GEN_101613	catch of salmon
GEN_101614	coal prices us
GEN_101615	number of us deserts
GEN_101616	number of military members us
GEN_101617	us household income
